"Card ID","Custom ID","Color","Title","Owner","Deadline","Priority","Column Name","Board Name","Owners","Description","Lane Name","Actual End Date","Last End Date","Last Start Date","Planned Start","Last Comment","Card URL"
"282738","","#af0020","[PSCD]-Ajuste no Relatórios RL6008 - RL2086 - RL2011","michael.silva","2025-07-14","Average","Concluído","SisCorp Recebíveis Master","michael.silva,juliano.cardoso","RL6008:
Erro: Relatório extraído não respeitou a seleção de status:
Correção: Ajustar o programa para realizar a geração/extração do relatório conforme Filtro de Status.

===========================================================================================

RL2086
Erro:Valor do atendimento não considerou a soma do status por exame no paciente. No relatório consta o valor total do atendimento, conforme as linhas marcadas abaixo:

Correção: Ajustar programa/relatório para realizar a extração considerando a soma do total por exame dos pacientes.

31/07/2025

Observação:

Melhoria:Acrescentar as colunas relacionadas ao Total Paciente e Recalculo""
Motivo: Recalculo já foi adicionado a Produção no dia 23/07, e Total Paciente facilita a análise do usuário.

===========================================================================================

RL2011

Erro: Opção ""Parâmetro"" Filtro ""Sintético + Analítico"", não gera dados/extração ao finalizar, verificar programa.

Correção: Ajustar programa/relatório para que execute a geração de dois relatórios “Sintético + Analítico”, extraindo os arquivos separadamente no diretório.","Default Swimlane","","2025-08-11 16:48:29","2025-07-02 19:41:48","","Novo teste realizado em 01/08/2025:

Critérios de aceite: RL2086

* Inclusão das informações relacionadas aos valores de “Status por Exame”

* Inclusão das informações relacionadas a “Valor Recalculo”

* Inclusão das informações relacionadas “sequencia” dos exames alterados

Critérios de aceite: RL6008

* Os valores extraídos no relatório devem considerar o “Faturamento por Exame” caso aplicado aos atendimentos.
* Log e relatório devem estar com valores iguais ao Log correspondente ao ""Carregamento da Provisão""
* O programa deve obedecer o filtro aplicado de Status e Marca

Obs: Considerar os Formatos Analíticos e Sintéticos.

Critérios de aceite: RL2011

* Desabilitado em produção para verificar se existem usuários utilizando","https://dasa.businessmap.io/ctrl_board/155/cards/282738/details"
"269008","","#42af49","[PSCD] -Workflow de aprovação - Desenvolvimento","juliano.cardoso","2025-10-06","Average","Refinamento Técnico","SisCorp Recebíveis Master","juliano.cardoso","Objetivo: Elaborar um planejamento detalhado, técnico e funcionais, com o objetivo de otimizar e redesenhar o nosso workflow de cancelamento do Backend.

Esta etapa é crucial para construir uma infraestrutura robusta e automatizada que sustentará um processo de cancelamento mais eficiente, rastreável e em conformidade com nossos requisitos. Nosso objetivo é garantir que a lógica de negócio e as integrações sejam implementadas com precisão, proporcionando maior agilidade e controle.","Default Swimlane","","","","","","https://dasa.businessmap.io/ctrl_board/155/cards/269008/details"
"268883","","#2666be","[PSCD] - Manutenção de Banco de Dados - Novembro","juliano.cardoso","","Average","Refinamento Funcional","SisCorp Recebíveis Master","juliano.cardoso","Objetivo: Otimização e manutenção proativa de nossas bases do banco, visando garantir a performance, a segurança e a integridade dos nossos sistemas.

Esta iniciativa abrange as seguintes ações cruciais:

- Expurgo de Dados Antigos e Logs:

- Será efetuado o expurgo sistemático de dados legados e logs, reduzindo o volume de informações desnecessárias e otimizando o espaço de armazenamento. Esta medida contribuirá diretamente para a melhoria da velocidade de processamento e a redução de custos com infraestrutura.

- Dump & Load nas Instâncias de Banco de Dados:

- Realizaremos o processo de Dump & Load nas instâncias de banco de dados. Esta técnica é fundamental para reorganizar e otimizar a estrutura física dos dados, eliminando fragmentação e melhorando significativamente o desempenho das consultas e operações.

- Reindexação Mensal das Bases:

- Implementaremos um ciclo mensal de reindexação das bases de dados. Esta prática é vital para manter a eficiência das buscas e a velocidade de acesso às informações. As datas para a reindexação serão negociadas previamente com as áreas de negócio, a fim de minimizar qualquer impacto nas operações e garantir a continuidade dos serviços.

- Sistema responsável por 100% dos processos de faturamento.
- Sistema responsável por 100% do reporte de produção.
- São 15 instancias de banco de dados.

As bases de dados estão volumosas e inchadas gerando problemas de lentidão e necessidade de aumento da capacidade de processamento e armazenamento de dados.

Estas ações, serão executadas de forma planejada e coordenada junto área de negocio para que não tenha nenhum impacto na produção.

Benéficos:

1-Performance.

2-Disponibilidade.

3-Custo evitado com Infraestrutura","Default Swimlane","","","","","","https://dasa.businessmap.io/ctrl_board/155/cards/268883/details"
"268878","","#2666be","[PSCD] - Manutenção de Banco de Dados - Outubro","juliano.cardoso","","Average","Refinamento Funcional","SisCorp Recebíveis Master","juliano.cardoso","Objetivo: Otimização e manutenção proativa de nossas bases do banco, visando garantir a performance, a segurança e a integridade dos nossos sistemas.

Esta iniciativa abrange as seguintes ações cruciais:

- Expurgo de Dados Antigos e Logs:

- Será efetuado o expurgo sistemático de dados legados e logs, reduzindo o volume de informações desnecessárias e otimizando o espaço de armazenamento. Esta medida contribuirá diretamente para a melhoria da velocidade de processamento e a redução de custos com infraestrutura.

- Dump & Load nas Instâncias de Banco de Dados:

- Realizaremos o processo de Dump & Load nas instâncias de banco de dados. Esta técnica é fundamental para reorganizar e otimizar a estrutura física dos dados, eliminando fragmentação e melhorando significativamente o desempenho das consultas e operações.

- Reindexação Mensal das Bases:

- Implementaremos um ciclo mensal de reindexação das bases de dados. Esta prática é vital para manter a eficiência das buscas e a velocidade de acesso às informações. As datas para a reindexação serão negociadas previamente com as áreas de negócio, a fim de minimizar qualquer impacto nas operações e garantir a continuidade dos serviços.

- Sistema responsável por 100% dos processos de faturamento.
- Sistema responsável por 100% do reporte de produção.
- São 15 instancias de banco de dados.

As bases de dados estão volumosas e inchadas gerando problemas de lentidão e necessidade de aumento da capacidade de processamento e armazenamento de dados.

Estas ações, serão executadas de forma planejada e coordenada junto área de negocio para que não tenha nenhum impacto na produção.

Benéficos:

1-Performance.

2-Disponibilidade.

3-Custo evitado com Infraestrutura","Default Swimlane","","","","","","https://dasa.businessmap.io/ctrl_board/155/cards/268878/details"
"268874","","#2666be","[PSCD] - Manutenção de Banco de Dados - Julho","juliano.cardoso","2025-07-28","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","Objetivo: Otimização e manutenção proativa de nossas bases do banco, visando garantir a performance, a segurança e a integridade dos nossos sistemas.

Esta iniciativa abrange as seguintes ações cruciais:

- Expurgo de Dados Antigos e Logs:

- Será efetuado o expurgo sistemático de dados legados e logs, reduzindo o volume de informações desnecessárias e otimizando o espaço de armazenamento. Esta medida contribuirá diretamente para a melhoria da velocidade de processamento e a redução de custos com infraestrutura.

- Dump & Load nas Instâncias de Banco de Dados:

- Realizaremos o processo de Dump & Load nas instâncias de banco de dados. Esta técnica é fundamental para reorganizar e otimizar a estrutura física dos dados, eliminando fragmentação e melhorando significativamente o desempenho das consultas e operações.

- Reindexação Mensal das Bases:

- Implementaremos um ciclo mensal de reindexação das bases de dados. Esta prática é vital para manter a eficiência das buscas e a velocidade de acesso às informações. As datas para a reindexação serão negociadas previamente com as áreas de negócio, a fim de minimizar qualquer impacto nas operações e garantir a continuidade dos serviços.

- Sistema responsável por 100% dos processos de faturamento.
- Sistema responsável por 100% do reporte de produção.
- São 15 instancias de banco de dados.

As bases de dados estão volumosas e inchadas gerando problemas de lentidão e necessidade de aumento da capacidade de processamento e armazenamento de dados.

Estas ações, serão executadas de forma planejada e coordenada junto área de negocio para que não tenha nenhum impacto na produção.

Benéficos:

1-Performance.

2-Disponibilidade.

3-Custo evitado com Infraestrutura","Default Swimlane","","2025-07-07 09:32:49","2025-07-01 09:53:39","","[CHG0070805 | Manutenção de Performance PSCD - DUMP/LOAD - DAIFPROD](https://dasadesk.dasa.com.br/change_request.do?sys_id=b935dbc24739269080d77964f26d43c7&sysparm_record_list=requested_byDYNAMIC90d1921e5f510100a9ad2572f2b477fe%5EORDERBYDESCstart_date&sysparm_record_row=4&sysparm_record_rows=109&sysparm_record_target=change_request&sysparm_view=&sysparm_view_forced=true)

Janela de execução: 04/07/2025 20:00:00 a 07/07/2025 04:00:00

[CHG0071776 |](https://dasadesk.dasa.com.br/nav_to.do?uri=%2Fchange_request.do%3Fsys_id%3D136d97c887a6ea149fa584440cbb3540%26sysparm_record_list%3Drequested_byDYNAMIC90d1921e5f510100a9ad2572f2b477fe%5EORDERBYDESCstart_date%26sysparm_record_row%3D1%26sysparm_record_rows%3D111%26sysparm_record_target%3Dchange_request%26sysparm_view%3D%26sysparm_view_forced%3Dtrue)PSCD - Reconstrução de Réplicas dos bancos de dados do Sistema - DAIFPROD

Janela de execução: 07/07/2025 09:00:00 a 10/07/2025 18:00:00","https://dasa.businessmap.io/ctrl_board/155/cards/268874/details"
"268834","","#42af49","[PSCD] -  Modernização do PSCD - fase 2 - TROCA DO END POINT","juliano.cardoso","2025-11-03","Average","Pronto para Publicação","SisCorp Recebíveis Master","juliano.cardoso","Objetivo: Definições entre as áreas de Gliese, Paperless e SAP, para troca de endereço do End Point no dia do GO Live, garantindo que a mudança suporte os objetivos estratégicos de modernização do PSCD, com métricas claras para avaliar o sucesso e identificação de riscos e dependências.","Default Swimlane","","","2025-09-24 09:55:37","","Feito homologação, junto com o Pessoal do Gliese :

[AOk9zD6Er0H1EB6LC13M]","https://dasa.businessmap.io/ctrl_board/155/cards/268834/details"
"268811","","#607d8b","[PSCD] -  Planejamento - Workflow de Cancelamento","juliano.cardoso","2025-11-03","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","Objetivo: Elaborar um planejamento detalhado, técnico e funcionais, com o objetivo de otimizar e redesenhar o nosso workflow de cancelamento do Backend. Esta fase inicial é essencial para garantir que a futura solução seja robusta, eficiente e alinhada às necessidades de negócio e requisitos tecnológicos.","Default Swimlane","","2025-10-29 18:15:55","2025-10-08 16:20:55","","Feito o planejamento, segue para documentação e desenvolvimento","https://dasa.businessmap.io/ctrl_board/155/cards/268811/details"
"237370","","#607d8b","[PSCD] -  Ajustar o relatório do Cálculo da Provisão Mensal para controle de Status no exame","juliano.cardoso","2025-05-05","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","Objetivo:
Hoje o controle de valores da provisão é feito com base no cod. status do paciente(atendimento), conforme demanda solicitada pela equipe de negócios vamos ajustar todos os programas relacionados ao cálculo da provisão mensal para adequar ao solicitado, conforme detalhamento técnico.

1 -Cálculo da Provisão, ESFT060PR;

2 - Período x Divisão Provisão, esft002pr.w;

3 - Troca de Status Provisão, ESFT003PR;

4 - Monitor Provisão, ESFT004PR;

5 - Pacientes Provisão, ESFT007PR;

6 - Provisão Inicial, ESFT008PR;

7 - Provisão Histórico, ESFT009PR; Sintético

8 - Provisão Histórico Analítica, ESFT011PR;

Programas para apoio:
**Alguns programas para apoiar consultas ou cadastros:

Consulta de paciente:

Cadastro de Status:

Tabelas a Serem ajustadas :

As tabelas abaixo são as principais identificadas e utilizadas para armazenar os dados de cálculo da provisão mensal.

## Provisao_Historico_Periodo

esft006prrp.p

esft006pr.w

esft112pr.p

esft009prrp.p

esft008prrp.p

esft003pr.w

esft006prx.w

esft009pr.w

esft011pr.w

## imp-LogProvisao (Usada como tabela transitoria)

esft006prrp.p

esft112pr.p

esft008prrp.p

esft003pr.w

esft003pr.i

esft007pr.w

## Provisao_Foto_Periodo

** Ao fazer os ajustes nos programas pode ser que seja avaliado a necessidade de ajustar mais tabelas, seguir mesmo conceito das apresentadas aqui;
** Gerar DF DIF e solicitar o Jonivaldo (DBA) a aplicação em ambiente de homologação;
** Ao desenvolver e alterar as funcionalidades nos programas verificar a necessidade de criar novos índices nas tabelas.

- Como ajustar o Indice:

Criar um novo índice primário onde o novo índice será igual ao já existente porem adicionado o campo ""Cod-Status""

**Validar se melhor renomear a tabela e criar uma nova para ambiente de HML;
ex.:

/* Drop do índice existente ix-codigo */

DROP INDEX ""ix-codigo"" ON ""Provisao_Historico_Periodo"".

/* Criação do novo índice ix-primario */

ADD INDEX ""ix-primario"" ON ""Provisao_Historico_Periodo""

AREA ""i-provisao""

UNIQUE

PRIMARY

INDEX-FIELD ""Periodo"" ASCENDING

INDEX-FIELD ""divisao"" ASCENDING

INDEX-FIELD ""cod-paciente"" ASCENDING

INDEX-FIELD ""SeqProvHist"" ASCENDING

INDEX-FIELD ""Cod-Status"" ASCENDING.

- Adicionar Campo novo para armazenar as seq dos exames agrupados :
Criar um novo campo tipo char format x(2000) para armazenar as sequencias dos exames, como os status serão agrupadas;
**armazenar os valores separados por vírgula e sem espaços, ex. ""1,3,6,8,10,99"", isso serve para recuperarmos caso tenha uma necessidade futura.
ex.:

ADD FIELD ""seqExames"" OF ""Provisao_Historico_Periodo"" AS character

FORMAT ""x(2000)""

INITIAL """"

POSITION 26

MAX-WIDTH 26

ORDER 250

Fluxo Básico, do processo do cálculo da provisão:

Programas envolvidos no Cálculo da Provisão Mensal:

ESFT111 - Relatório para analisar Convênios\\Atendimentos

ESFT001PR - Parâmetros da Provisão

ESFT002PR- Periodo x Divisao Provisão

ESFT003PR - Troca de Status Provisão

ESFT004PR - Monitor Provisao

ESFT006PR - Processamento de Provisão - CALCULO

ESFT007PR - Pacientes - Provisão

ESFT008PR - Provisão Inicial

ESFT009PR - Provisão Histórico

ESFT011PR - Provisão Histórica e Analítica

1 - Calculo da Provisão, ESFT060PR:

Após ajustar as tabelas verificar:

1.1 - esft006pr.w, funcionalidade da tela:

- Corrigir o comportamento tela pois contém erros ao selecionar os campos e depois tentar desmarcar onde o enable/disable dos campos ocorre de forma errada;
- Ajuste para não colocar o processo selecionado como finalizado ao pressionar o executar(verificar se foi feito desta forma para evitar duplicidade na execução), se não for possível manter da forma como está.

1.2 - esft006prrp.p, ajuste do processamento dos dados:

- Ajustar o formato de como é calculado e armazenado os dados de provisão conforme a informação já mencionada antes, onde todo processo atual é feito considerando o status do paciente(atendimento) vamos alterar a regra para considerar o status dos exames, como o fator o status do exame é considerado como acumulador, deve-se somar todos os valores referentes ao mesmo status de exame e para cada status salvar os dados na tabelas anteriormente citadas para isto vamos nos atentar nos seguintes pontos, todas as alterações feitas devem ser bem elaboradas e com muito critério visando um melhor desempenho e um menor consumo de recursos, tendo em vista o alto volume de dados processado;

1.2.1 - esft006prrp.p, Novo Período:

1.2.2 - esft006prrp.p, Fluxo Carregar:

1.2.3 - esft006prrp.p, Fluxo Finalizar:

1.2.4 - esft006prrp.p, Fluxo Liberar:

1.2.5 - esft006prrp.p, Fluxo Integrar SAP:

1.3 - esft006prrp.p, pontos a serem avaliados:

- Procure armazenar os dados de exame em uma temp-table para poder reutilizar ela depois, copiar para ela somente os campos utilizados, desta forma não teremos que consultar novamente o banco para buscar as mesma informações quando necessário, ao criar ele faça um testes quando antes de guardar os valores da temp-table fazer um empty na temp-table para limpar todos os registros existentes, pois desta forma mantemos um número menor de registros alocado na memória :

- Modelo de como pode ser feito o ajuste por status do exame
**Não tomar como valido o exemplo, só demonstrar o ajuste:
-

2 - Periodo x Divisao Provisão, esft002pr.w:

- Ajustar layout da tela aumentado o tamanho para que todos os dados do browser seja apresentados na tela:

- A origem dos dados é a tabela Provisao_Divisao_Periodo, que a princípio não teria ajustes na Logica, mas deve-se reavaliar devido ao comportamento do sistema depois do ajuste dos calculo :

-

3 - Troca de Status Provisão, ESFT003PR:

- Validar se vai continua fazer o troca de status por ele ou se vai usar o pr2035(NOVO), caso manter ele deve-se fazer uma nova análise do seu comportamento.

4 - Monitor Provisão, ESFT004PR:

- Ajustar o layout da tela para caber todos dos dados do browser:
-

- A origem dos dados é a tabela Provisao_Divisao_Periodo, a principio sem ajustes na Logica, mas deve-se reavaliar devido ao comportamento do sistema depois do ajuste dos calculo :
-

5 - Pacientes Provisão, ESFT007PR:
- A princípio sem ajustes na Logica, mas deve-se reavaliar devido ao comportamento do sistema depois do ajuste dos calculo

6 - Provisão Inicial, ESFT008PR:
- A princípio sem ajustes na Logica, mas deve-se reavaliar devido ao comportamento do sistema depois do ajuste dos calculo

7 - Provisão Histórico, ESFT09PR:
- A princípio sem ajustes na Logica, mas deve-se reavaliar devido ao comportamento do sistema depois do ajuste dos calculo

8 - Provisão Histórico Analítica, ESFT011PR:
- A princípio sem ajustes na Logica, mas deve-se reavaliar devido ao comportamento do sistema depois do ajuste dos calculo","Default Swimlane","","2025-06-24 09:50:36","2025-06-24 09:50:05","","","https://dasa.businessmap.io/ctrl_board/155/cards/237370/details"
"233534","","#42af49","[PSCD] Cálculo da Provisão Mensal para Status por exames","juliano.cardoso","2025-05-19","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","Objetivo: Fazer uma analise detalhada do processo de Cálculo de provisão para adaptação do processo de status no exame.

Objetivo:
Hoje o controle de valores da provisão é feito com base no cod. status do paciente(atendimento), conforme demanda solicitada pela equipe de negócios vamos ajustar os todos os programas relacionados ao cálculo da provisão mensal para adequar ao solicitado.

Programas para apoio:
**Alguns programas para apoiar consultas ou cadastros:

Consulta de paciente:

Cadastro de Status:

Tabelas a Serem ajustadas :

As tabelas abaixo são as principais identificadas e utilizadas para armazenar os dados de cálculo da provisão mensal.

## Provisao_Historico_Periodo

esft006prrp.p

esft006pr.w

esft112pr.p

esft009prrp.p

esft008prrp.p

esft003pr.w

esft006prx.w

esft009pr.w

esft011pr.w

## imp-LogProvisao (Usada como tabela transitoria)

esft006prrp.p

esft112pr.p

esft008prrp.p

esft003pr.w

esft003pr.i

esft007pr.w

## Provisao_Foto_Periodo

** Ao fazer os ajustes nos programas pode ser que seja avaliado a necessidade de ajustar mais tabelas, seguir mesmo conceito das apresentadas aqui;
** Gerar DF DIF e solicitar o Jonivaldo (DBA) a aplicação em ambiente de homologação;
** Ao desenvolver e alterar as funcionalidades nos programas verificar a necessidade de criar novos índices nas tabelas.

- Como ajustar o Indice:

Criar um novo índice primário onde o novo índice será igual ao já existente porem adicionado o campo ""Cod-Status""

**Validar se melhor renomear a tabela e criar uma nova para ambiente de HML;
ex.:

/* Drop do índice existente ix-codigo */

DROP INDEX ""ix-codigo"" ON ""Provisao_Historico_Periodo"".

/* Criação do novo índice ix-primario */

ADD INDEX ""ix-primario"" ON ""Provisao_Historico_Periodo""

AREA ""i-provisao""

UNIQUE

PRIMARY

INDEX-FIELD ""Periodo"" ASCENDING

INDEX-FIELD ""divisao"" ASCENDING

INDEX-FIELD ""cod-paciente"" ASCENDING

INDEX-FIELD ""SeqProvHist"" ASCENDING

INDEX-FIELD ""Cod-Status"" ASCENDING.

- Adicionar Campo novo para armazenar as seq dos exames agrupados :
Criar um novo campo tipo char format x(2000) para armazenar as sequencias dos exames, como os status serão agrupadas;
**armazenar os valores separados por vírgula e sem espaços, ex. ""1,3,6,8,10,99"", isso serve para recuperarmos caso tenha uma necessidade futura.
ex.:

ADD FIELD ""seqExames"" OF ""Provisao_Historico_Periodo"" AS character

FORMAT ""x(2000)""

INITIAL """"

POSITION 26

MAX-WIDTH 26

ORDER 250

Fluxo Básico, do processo do cálculo da provisão:

Programas envolvidos no Cálculo da Provisão Mensal:

ESFT111 - Relatório para analisar Convênios\\Atendimentos

ESFT001PR - Parâmetros da Provisão

ESFT002PR- Periodo x Divisao Provisão

ESFT003PR - Troca de Status Provisão

ESFT004PR - Monitor Provisao

ESFT006PR - Processamento de Provisão - CALCULO

ESFT007PR - Pacientes - Provisão

ESFT008PR - Provisão Inicial

ESFT009PR - Provisão Histórico

ESFT011PR - Provisão Histórica e Analítica

1 - Calculo da Provisão, ESFT060PR:

Após ajustar as tabelas verificar:

1.1 - esft006pr.w, funcionalidade da tela:

- Corrigir o comportamento tela pois contém erros ao selecionar os campos e depois tentar desmarcar onde o enable/disable dos campos ocorre de forma errada;
- Ajuste para não colocar o processo selecionado como finalizado ao pressionar o executar(verificar se foi feito desta forma para evitar duplicidade na execução), se não for possível manter da forma como está.

1.2 - esft006prrp.p, ajuste do processamento dos dados:

- Ajustar o formato de como é calculado e armazenado os dados de provisão conforme a informação já mencionada antes, onde todo processo atual é feito considerando o status do paciente(atendimento) vamos alterar a regra para considerar o status dos exames, como o fator o status do exame é considerado como acumulador, deve-se somar todos os valores referentes ao mesmo status de exame e para cada status salvar os dados na tabelas anteriormente citadas para isto vamos nos atentar nos seguintes pontos, todas as alterações feitas devem ser bem elaboradas e com muito critério visando um melhor desempenho e um menor consumo de recursos, tendo em vista o alto volume de dados processado;

1.2.1 - esft006prrp.p, Novo Período:

1.2.2 - esft006prrp.p, Fluxo Carregar:

1.2.3 - esft006prrp.p, Fluxo Finalizar:

1.2.4 - esft006prrp.p, Fluxo Liberar:

1.2.5 - esft006prrp.p, Fluxo Integrar SAP:

1.3 - esft006prrp.p, pontos a serem avaliados:

- Procure armazenar os dados de exame em uma temp-table para poder reutilizar ela depois, copiar para ela somente os campos utilizados, desta forma não teremos que consultar novamente o banco para buscar as mesma informações quando necessário, ao criar ele faça um testes quando antes de guardar os valores da temp-table fazer um empty na temp-table para limpar todos os registros existentes, pois desta forma mantemos um número menor de registros alocado na memória :

- Modelo de como pode ser feito o ajuste por status do exame
**Não tomar como valido o exemplo, só demonstrar o ajuste:
-

2 - Periodo x Divisao Provisão, esft002pr.w:

- Ajustar layout da tela aumentado o tamanho para que todos os dados do browser seja apresentados na tela:

- A origem dos dados é a tabela Provisao_Divisao_Periodo, que a princípio não teria ajustes na Logica, mas deve-se reavaliar devido ao comportamento do sistema depois do ajuste dos calculo :

-

3 - Troca de Status Provisão, ESFT003PR:

- Validar se vai continua fazer o troca de status por ele ou se vai usar o pr2035(NOVO), caso manter ele deve-se fazer uma nova análise do seu comportamento.

4 - Monitor Provisão, ESFT004PR:

- Ajustar o layout da tela para caber todos dos dados do browser:
-

- A origem dos dados é a tabela Provisao_Divisao_Periodo, a principio sem ajustes na Logica, mas deve-se reavaliar devido ao comportamento do sistema depois do ajuste dos calculo :
-

5 - Pacientes Provisão, ESFT007PR:
- A princípio sem ajustes na Logica, mas deve-se reavaliar devido ao comportamento do sistema depois do ajuste dos calculo

6 - Provisão Inicial, ESFT008PR:
- A princípio sem ajustes na Logica, mas deve-se reavaliar devido ao comportamento do sistema depois do ajuste dos calculo

7 - Provisão Histórico, ESFT09PR:
- A princípio sem ajustes na Logica, mas deve-se reavaliar devido ao comportamento do sistema depois do ajuste dos calculo

8 - Provisão Histórico Analítica, ESFT011PR:
- A princípio sem ajustes na Logica, mas deve-se reavaliar devido ao comportamento do sistema depois do ajuste dos calculo","Default Swimlane","","2025-07-21 15:54:53","2025-04-08 15:42:25","","Teste realizados com sucesso

https:https://dev.azure.com/dasadevops/qualidade-ti/_testPlans/define?planId=67954&suiteId=67960","https://dasa.businessmap.io/ctrl_board/155/cards/233534/details"
"233523","","#42af49","[PSCD] Criar Relatório Baseado no ESFT111 adaptado as funcionalidade de controle de Status por exame ( RL2111)","juliano.cardoso","2025-04-21","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","Objetivo:Criar um relatorio RL2111, clonar do relatorio ESFT111, adicionar as tratativas necessárias para atender o controlo de status por exame.","Default Swimlane","","2025-04-24 20:53:43","2025-04-08 15:55:06","","Testes realizados com sucesso: https://dev.azure.com/dasadevops/qualidade-ti/_testPlans/define?planId=62061&suiteId=62070","https://dasa.businessmap.io/ctrl_board/155/cards/233523/details"
"231329","","#af0020","[PSCD] Customizar os programa de Carga ESPR035 de status para nova regra de controle de status no exame","juliano.cardoso","2025-03-24","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","Objetivo : ajustar seguintes pontos

1-Aqui gerou vários log sendo que foi feita apenas uma alteração de status

e esta errado esta para 20001, mudei para 530

2-Quando e provisão esta se comportado como controla status do paciente , não esta cravando 20001","Default Swimlane","","2025-03-25 10:03:15","2025-03-20 09:40:21","","","https://dasa.businessmap.io/ctrl_board/155/cards/231329/details"
"231217","","#42af49","[PSCD] Criar relatório RL2111 para controlar Status por Exame","juliano.cardoso","2025-03-24","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso,Daniel DS Nascimento","Objetivo: Criar um relatorio RL2111, clonar do relatorio ESFT111, adicionar as tratativas necessárias para atender o controlo de status por exame.","Default Swimlane","","2025-04-08 15:18:45","2025-03-19 16:06:19","","Exemplo de atendimento com exames em mais de um status :

[5zL9aIBICPDPjDiWpjoj]","https://dasa.businessmap.io/ctrl_board/155/cards/231217/details"
"230084","","#42af49","[PSCD] Customização do  Status do exame Cancelado ( cancelamento do Lote )","juliano.cardoso","2025-03-24","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","Objetivo: Quando houver um cancelamento do lote ,os exames que estiver no lote deve voltar para o status anterior conforme o status de parcial adicionado .

| status exame
| Status | <Voltar
| 530 | 5530
| 531 | 5531
| 532 | 5532
| 533 | 5533
| 534 | 5534
| 535 | 5535
| 536 | 5536
| 537 | 5537
| 538 | 5538
| 539 | 5539

Observação : O status do paciente não muda permanece 20001.

como exemplo abaixo:","Default Swimlane","","2025-03-24 12:32:01","2025-03-11 17:47:05","","Teste realizados com sucesso

https://dev.azure.com/dasadevops/qualidade-ti/_testPlans/execute?planId=58917&suiteId=58921","https://dasa.businessmap.io/ctrl_board/155/cards/230084/details"
"229180","","#42af49","[PSCD] Customizar os programa de Carga ESPR035 de status para nova regra de controle de status no exame","juliano.cardoso","2025-03-24","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso,celsotaba","Objetivo: Adaptar os programas de carga de status existentes para integrar a nova regra de controle de status no processo de exame. hoje e feito somente a carga a nível de paciente.

 ESPR035 - Alteração de Status

regra 1:
verificar se status para gera xml:

regra 2:
verificar se plano do paciente controla por exame

regra 3:
se regra 2 = sim e regra 1 = sim
então troca status do paciente para 20001

regra 4:
exames(não pode esta faturado nr-pedcli <> """") = status_para(ignora status atual)","Default Swimlane","","2025-03-25 10:03:14","2025-03-11 14:34:57","","Teste realizado com sucesso

https://dev.azure.com/dasadevops/qualidade-ti/_testPlans/execute?planId=58917&suiteId=58922","https://dasa.businessmap.io/ctrl_board/155/cards/229180/details"
"229179","","#42af49","[PSCD] Customizar o processo de refazer os lotes conforme os status no exame","juliano.cardoso","2025-03-10","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","Objetivo: Sempre que ocorrer o retorno de consulta de Status da operadora e voltar com critica o lote precisa ser refeito a nível de exames sem as devidas criticas mencionadas pela operadora.","Default Swimlane","","2025-03-24 12:24:21","2025-03-06 14:01:48","","Testes Manual e WS realizados com sucesso

https://dev.azure.com/dasadevops/qualidade-ti/_testPlans/execute?planId=58917&suiteId=58920","https://dasa.businessmap.io/ctrl_board/155/cards/229179/details"
"210689","","#42af49","[PSCD] -  Customizar a transição do status 45 para 51 na troca de status por exame","juliano.cardoso","2025-02-24","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","Objetivo: Dependendo do retorno da operadora automatizar a troca de status de exame de 45 para 51 para que o lote siga o fluxo de concluído.

REFINAMENTO TÉCNICO:

Foi possível avaliar 2 pontos onde é feito a alteração de Status, espr282b10.p e espr280d.p, conforme os prints acima, neste pontos deve ver incluída uma regra para altera os status de exame, porem temos que definir:

- Vai ser tratado o refaz lote ?(espr280d.p)

** A troca de status do exame deve respeitar, se o convenio esta flegado o parâmetro para controlar o status, se não manter regra atual :","Default Swimlane","","2025-03-10 09:46:36","2025-02-18 14:44:11","","Teste realizados com sucesso

https://dev.azure.com/dasadevops/qualidade-ti/_testPlans/define?planId=57057&suiteId=57066","https://dasa.businessmap.io/ctrl_board/155/cards/210689/details"
